date,region,scenario,avg_price_usd_mwh,total_demand_mwh,energy_cost_usd_mwh,congestion_cost_usd_mwh,losses_cost_usd_mwh,renewable_share_pct,curtailment_mwh,hdd,cdd,dart_spread_usd_mwh,natgas_monthly
2025-12-08,CAISO,Baseline,38.15,103275.1869706699,35.06,1.88,1.21,40.9,19665.645176971106,13.686509508087351,0.0,0.95,2.979
2025-12-09,CAISO,Baseline,37.37,103309.57122788882,32.31,3.41,1.65,40.5,29394.047380397937,12.958940899833769,0.0,-0.74,2.979
2025-12-10,CAISO,Baseline,35.97,98174.84322257835,31.25,3.88,0.85,40.6,9587.380065249465,8.43351268481303,0.0,0.8,2.979
2025-12-11,CAISO,Baseline,41.75,105667.88514761165,36.88,3.58,1.3,40.8,24014.135678236264,9.973101090765937,0.0,0.73,2.979
2025-12-12,CAISO,Baseline,34.88,106093.84269455702,31.29,2.05,1.54,40.0,29818.381955555138,12.275124412586337,0.0,-0.82,2.979
2025-12-13,CAISO,Baseline,35.39,94142.04160297122,32.25,1.85,1.29,40.0,30858.78177737492,11.43733370829547,0.0,1.51,2.979
2025-12-14,CAISO,Baseline,34.63,101580.8631696437,32.49,1.62,0.52,41.8,21745.330660209245,8.96941417053991,0.0,2.14,2.979
2025-12-15,CAISO,Baseline,37.45,98041.62571614122,35.0,1.13,1.32,40.4,24815.05599374122,12.644900872795828,0.0,2.28,2.979
2025-12-16,CAISO,Baseline,37.45,108588.2638657833,35.17,0.95,1.34,40.2,24907.033982203626,11.635284266950153,0.0,-0.58,2.979
2025-12-17,CAISO,Baseline,36.22,101425.45669868593,33.07,1.74,1.4,40.6,22047.07365102609,12.241358993500814,0.0,-0.59,2.979
2025-12-18,CAISO,Baseline,38.41,96016.44218440156,33.92,3.52,0.97,39.7,22483.110931162075,8.689761815946603,0.0,0.11,2.979
2025-12-19,CAISO,Baseline,35.59,84671.75093818236,31.45,2.87,1.27,40.6,7096.838234610695,13.030988103481082,0.0,0.8,2.979
2025-12-20,CAISO,Baseline,37.9,105409.41453431954,34.42,2.21,1.27,40.8,17914.963685431678,11.324057965207027,0.0,0.62,2.979
2025-12-21,CAISO,Baseline,36.55,98921.23798193282,33.29,2.16,1.11,41.1,26009.278223252633,10.384377990205172,0.0,0.56,2.979
2025-12-22,CAISO,Baseline,36.07,99048.42569790597,33.27,1.97,0.83,40.3,20989.751368972353,14.251238453343767,0.0,1.32,2.979
2025-12-23,CAISO,Baseline,37.61,98741.35910479743,32.6,4.34,0.68,40.4,12017.482612252094,9.149998692957974,0.0,1.23,2.979
2025-12-24,CAISO,Baseline,35.83,102746.81118897322,32.35,2.44,1.04,40.1,7371.1623101308405,11.609963063228806,0.0,-2.03,2.979
2025-12-25,CAISO,Baseline,37.01,102360.36286720357,33.77,1.92,1.31,41.2,20751.524609621345,10.700125160683061,0.0,0.52,2.979
2025-12-26,CAISO,Baseline,38.77,109731.25905907023,35.4,2.43,0.94,39.5,11935.646772724227,9.963133741281844,0.0,1.82,2.979
2025-12-27,CAISO,Baseline,37.43,96771.71373686142,35.16,0.85,1.42,41.0,22581.398815728127,8.369228028255753,0.0,1.4,2.979
2025-12-28,CAISO,Baseline,36.97,112119.28781676355,34.01,1.62,1.34,40.0,26801.08549634966,9.639206511324957,0.0,-0.32,2.979
2025-12-29,CAISO,Baseline,36.46,99157.34407770712,33.3,1.86,1.3,40.9,10366.856297220631,12.076813783641107,0.0,-0.48,2.979
2025-12-30,CAISO,Baseline,36.01,110459.069227287,33.99,0.95,1.06,40.9,14800.496552125862,13.117502609400724,0.0,0.97,2.979
2025-12-31,CAISO,Baseline,35.5,91166.89330968006,31.92,2.38,1.2,39.9,18227.396345081317,10.120405148240962,0.0,0.19,2.979
2023-01-01,CAISO,Renewable_Push,37.16,101561.16687242885,35.0,1.33,0.82,44.2,21711.461306019282,12.815267836579938,0.0,2.45,3.117
2023-01-02,CAISO,Renewable_Push,40.15,118380.65982877121,36.89,1.21,2.04,43.4,19441.45585052053,12.386693481955298,0.0,0.72,3.117
2023-01-03,CAISO,Renewable_Push,40.19,110111.13052648888,36.05,3.21,0.93,44.9,21385.978565116533,7.480292533180222,0.0,0.08,3.117
2023-01-04,CAISO,Renewable_Push,40.77,115205.44437003201,37.24,2.33,1.2,43.8,28792.90733972698,13.872022360082447,0.0,0.53,3.117
2023-01-05,CAISO,Renewable_Push,39.89,107171.97647653775,35.61,3.05,1.22,44.2,32908.43255558245,11.327481601665898,0.0,2.24,3.117
2023-01-06,CAISO,Renewable_Push,39.07,101057.80136898214,33.98,3.73,1.35,44.1,14106.913785016091,13.119905170986815,0.0,0.12,3.117
2023-01-07,CAISO,Renewable_Push,37.45,101416.40030117467,32.7,3.69,1.06,44.5,23083.366204509217,11.110098413127314,0.0,0.73,3.117
2023-01-08,CAISO,Renewable_Push,38.79,111039.66354819448,37.07,0.42,1.3,44.5,14305.02240546741,8.297507891036185,0.0,-1.06,3.117
2023-01-09,CAISO,Renewable_Push,38.13,97574.70765104372,34.13,2.0,2.0,44.6,22419.90542900991,11.688660582207625,0.0,-0.06,3.117
2023-01-10,CAISO,Renewable_Push,37.35,102784.15614008982,32.96,3.18,1.22,45.2,13613.802555384696,11.414341344822683,0.0,0.35,3.117
2023-01-11,CAISO,Renewable_Push,39.25,113121.50839911707,35.65,2.52,1.08,44.1,27444.208435076285,10.553963174726817,0.0,-0.3,3.117
2023-01-12,CAISO,Renewable_Push,35.27,96003.88231599703,31.55,2.36,1.36,44.3,18429.249797756795,9.525863025248627,0.0,1.57,3.117
2023-01-13,CAISO,Renewable_Push,39.51,112791.95711455692,35.95,2.64,0.93,43.9,19264.97797126617,13.086388659936741,0.0,-0.26,3.117
2023-01-14,CAISO,Renewable_Push,39.7,112170.68421424752,35.03,3.14,1.54,43.6,8410.379663425078,10.328314354545938,0.0,2.64,3.117
2023-01-15,CAISO,Renewable_Push,41.67,121929.60620412754,38.61,2.12,0.94,43.5,12686.723466359343,10.866387297311636,0.0,-0.23,3.117
2023-01-16,CAISO,Renewable_Push,41.13,110424.33934733411,36.93,2.9,1.31,44.4,20006.78579716604,12.642639327714246,0.0,0.56,3.117
2023-01-17,CAISO,Renewable_Push,37.42,105225.56337825854,33.54,2.55,1.33,44.0,23802.10402450017,8.212169491848321,0.0,1.77,3.117
2023-01-18,CAISO,Renewable_Push,38.84,105335.44219992103,34.35,3.25,1.24,44.4,20768.029948055366,6.291799900148936,0.0,0.71,3.117
2023-01-19,CAISO,Renewable_Push,39.46,111125.79533191085,36.45,2.33,0.68,42.9,8107.489658643531,7.259589032962902,0.0,-0.23,3.117
2023-01-20,CAISO,Renewable_Push,36.19,92680.80685761478,32.62,2.21,1.36,44.5,27044.797729606173,11.498079282604774,0.0,-0.45,3.117
2023-01-21,CAISO,Renewable_Push,38.5,108964.6397698748,34.69,2.27,1.55,44.3,21167.41072542636,8.50228787290049,0.0,1.67,3.117
2023-01-22,CAISO,Renewable_Push,36.77,101619.83368111998,33.73,2.16,0.89,44.2,7608.823884582912,10.5397897578165,0.0,0.7,3.117
2023-01-23,CAISO,Renewable_Push,41.08,107095.98096766032,36.85,2.86,1.36,43.6,28637.588577477978,6.9700503442511135,0.0,1.28,3.117
2023-01-24,CAISO,Renewable_Push,38.01,111085.9459138151,35.55,1.78,0.68,43.8,21338.074352067637,6.830502959995414,0.0,-0.58,3.117
2023-01-25,CAISO,Renewable_Push,40.52,111765.0988892865,36.26,2.36,1.9,44.3,11537.752728870339,9.886411191061354,0.0,0.95,3.117
2023-01-26,CAISO,Renewable_Push,41.79,109615.56075027121,38.14,2.47,1.18,44.3,19527.61600879378,11.71937123753303,0.0,-1.05,3.117
2023-01-27,CAISO,Renewable_Push,37.37,114376.4677378574,35.04,1.74,0.58,43.9,27881.3927569659,6.7365969877607235,0.0,-0.19,3.117
2023-01-28,CAISO,Renewable_Push,34.72,84976.52205422192,30.68,2.54,1.51,43.6,35573.00852247716,8.091018546159958,0.0,1.06,3.117
2023-01-29,CAISO,Renewable_Push,35.55,100394.799095222,33.47,1.13,0.95,43.2,27949.853802856,9.187132054757148,0.0,-0.34,3.117
2023-01-30,CAISO,Renewable_Push,36.0,96158.14632456702,32.69,2.32,1.0,43.9,32746.54477579239,8.730299862934197,0.0,-0.7,3.117
2023-01-31,CAISO,Renewable_Push,39.61,109644.73540078934,36.01,2.88,0.73,44.4,13906.308363357588,5.458679519560786,0.0,0.76,3.117
2023-02-01,CAISO,Renewable_Push,37.53,97027.51105649756,33.9,2.47,1.16,44.4,34035.96548325856,6.0608875814369245,0.0,0.09,3.227
2023-02-02,CAISO,Renewable_Push,34.98,100428.63819229045,31.84,1.32,1.82,43.5,29439.09927264909,7.721636073945923,0.0,0.99,3.227
2023-02-03,CAISO,Renewable_Push,40.87,112546.47051691587,37.08,2.64,1.15,43.9,9196.27695840261,6.876652847902756,0.0,0.92,3.227
2023-02-04,CAISO,Renewable_Push,35.56,103993.55310619493,33.2,1.29,1.08,44.5,28884.346757841187,8.42856137020151,0.0,0.5,3.227
2023-02-05,CAISO,Renewable_Push,37.44,107309.12402641577,33.8,2.08,1.56,43.0,26368.428229449204,5.190617274621996,0.0,0.83,3.227
2023-02-06,CAISO,Renewable_Push,35.43,100338.44789112273,32.29,2.2,0.95,44.4,19109.64973467907,6.715399551825689,0.0,0.7,3.227
2023-02-07,CAISO,Renewable_Push,41.69,111008.19691477384,38.39,1.81,1.49,44.2,12439.941243099413,6.2546767216320855,0.0,2.65,3.227
2023-02-08,CAISO,Renewable_Push,39.23,99152.57939676094,35.96,1.63,1.63,44.2,21390.045292702376,7.267508833391194,0.0,0.89,3.227
2023-02-09,CAISO,Renewable_Push,38.14,111538.55235960176,35.73,1.56,0.85,43.8,25431.530602016705,6.361281140622353,0.0,0.91,3.227
2023-02-10,CAISO,Renewable_Push,40.59,107874.71168951904,35.91,3.21,1.47,44.4,8567.065113255816,5.510403223355466,0.0,0.4,3.227
2023-02-11,CAISO,Renewable_Push,37.2,99956.44180396665,33.5,2.07,1.63,43.7,29122.63827604062,9.357097185001113,0.0,-0.58,3.227
2023-02-12,CAISO,Renewable_Push,41.78,111257.92818523497,37.8,2.58,1.39,43.3,29589.908603736367,7.235438213426768,0.0,1.42,3.227
2023-02-13,CAISO,Renewable_Push,35.88,101926.20617355198,32.49,2.2,1.2,43.4,24475.902297750028,4.176173839869723,0.0,1.84,3.227
2023-02-14,CAISO,Renewable_Push,40.38,113665.47981209688,37.07,2.27,1.04,45.2,5808.224372698882,7.518713909148211,0.0,1.31,3.227
2023-02-15,CAISO,Renewable_Push,40.86,113992.54466880311,38.56,1.31,0.99,43.7,23619.9644424508,2.397610196705511,0.0,0.1,3.227
2023-02-16,CAISO,Renewable_Push,34.64,91871.93131908648,32.04,1.37,1.23,43.9,19991.70645280175,6.287722611292256,0.0,0.38,3.227
2023-02-17,CAISO,Renewable_Push,40.86,118875.79612655786,36.91,2.55,1.4,45.6,13767.432564572387,5.440924656628619,0.0,0.9,3.227
2023-02-18,CAISO,Renewable_Push,40.75,115189.04520743927,36.42,2.72,1.61,44.1,20089.3010335468,7.650626243399152,0.0,0.87,3.227
2023-02-19,CAISO,Renewable_Push,40.63,111976.12003211219,36.34,3.24,1.06,44.5,21180.016250713477,3.3360136417906396,0.0,-1.36,3.227
2023-02-20,CAISO,Renewable_Push,38.6,98085.06835837645,34.83,2.4,1.38,43.2,29288.21981479568,3.791959534137913,0.0,1.29,3.227
2023-02-21,CAISO,Renewable_Push,36.74,102784.30043748708,34.45,1.91,0.38,43.7,17916.796924675207,4.676963175353658,0.0,0.61,3.227
2023-02-22,CAISO,Renewable_Push,35.7,107467.97295186647,33.03,1.09,1.59,43.9,22121.229459833216,1.0369894090104417,0.0,0.05,3.227
2023-02-23,CAISO,Renewable_Push,36.68,92111.8678348734,32.92,2.26,1.5,45.1,28322.373576535483,5.55594519034781,0.0,1.5,3.227
2023-02-24,CAISO,Renewable_Push,38.63,91433.52536346286,34.05,3.37,1.21,44.3,22073.03084050325,0.860929601654302,0.0,2.1,3.227
2023-02-25,CAISO,Renewable_Push,36.02,95208.31319773672,32.1,2.31,1.61,43.4,25285.797889495872,3.0533767401232765,0.0,1.41,3.227
2023-02-26,CAISO,Renewable_Push,41.95,114489.4995444489,38.63,1.58,1.74,43.8,25592.006549882095,1.6376944707934094,0.0,-0.02,3.227
2023-02-27,CAISO,Renewable_Push,36.79,103532.67497655853,33.1,2.67,1.02,43.8,12256.802538926298,0.7648573132441427,0.0,1.49,3.227
2023-02-28,CAISO,Renewable_Push,39.18,111326.6745412832,36.41,1.66,1.11,43.8,12336.059019271665,4.9902301477898945,0.0,-1.69,3.227
2023-03-01,CAISO,Renewable_Push,39.34,111087.92156308856,35.63,2.75,0.96,44.8,22166.481628354668,2.6450292152263106,0.0,0.11,2.884
2023-03-02,CAISO,Renewable_Push,37.74,112741.24102379709,35.92,0.64,1.18,44.5,9842.171596339918,0.6310701895748636,0.0,-0.48,2.884
2023-03-03,CAISO,Renewable_Push,38.8,112564.71074185126,36.19,1.68,0.94,43.2,32820.860809280624,0.7783247390473136,0.0,0.47,2.884
2023-03-04,CAISO,Renewable_Push,39.23,107673.3123028357,36.87,0.94,1.42,44.2,30630.90124254015,2.8220676292165514,0.0,0.42,2.884
2023-03-05,CAISO,Renewable_Push,35.38,92926.58617946273,32.29,2.25,0.84,44.3,18556.1006953685,2.8395381817060716,0.0,0.25,2.884
2023-03-06,CAISO,Renewable_Push,37.39,102661.01614999099,33.23,2.27,1.89,44.0,33508.8951559075,1.9496900555039396,0.0,-0.2,2.884
2023-03-07,CAISO,Renewable_Push,36.2,105095.01757523952,32.93,2.1,1.17,43.2,31935.032506510477,2.5282741431407825,0.0,0.87,2.884
2023-03-08,CAISO,Renewable_Push,38.61,110341.75000782551,37.33,0.05,1.23,44.0,19152.124210498765,2.68883926219417,0.0,-1.23,2.884
2023-03-09,CAISO,Renewable_Push,40.3,108457.468928987,37.53,1.41,1.36,43.8,32170.222256069956,1.4059795820109926,0.0,-0.19,2.884
2023-03-10,CAISO,Renewable_Push,44.28,118921.24098959441,39.56,3.18,1.55,44.2,22699.866273329448,0.3175339457581039,0.0,0.26,2.884
2023-03-11,CAISO,Renewable_Push,35.38,102260.50857085359,31.35,2.39,1.64,43.2,21327.00644078079,0.3841673318717014,0.0,0.53,2.884
2023-03-12,CAISO,Renewable_Push,40.82,115197.90697115439,38.07,1.59,1.15,43.8,23132.37328879392,0.15847241908690535,0.0,0.79,2.884
2023-03-13,CAISO,Renewable_Push,40.61,114035.85323432393,35.63,3.46,1.51,45.4,8501.724526202948,0.0,0.4554628852473641,0.74,2.884
2023-03-14,CAISO,Renewable_Push,35.26,105826.268922761,31.82,2.15,1.29,44.3,23157.66568660992,0.0,2.616168336508917,0.03,2.884
2023-03-15,CAISO,Renewable_Push,37.49,97921.0578495377,33.96,2.49,1.04,44.7,24938.803388917804,0.0,1.7543610246774826,-0.33,2.884
2023-03-16,CAISO,Renewable_Push,35.72,99836.928358213,33.47,1.49,0.75,44.2,27642.94843206435,0.0,0.43851044140808426,-1.56,2.884
2023-03-17,CAISO,Renewable_Push,37.5,99572.42133158598,33.69,2.57,1.24,43.3,23927.765320791932,0.941849086581982,0.0,0.54,2.884
2023-03-18,CAISO,Renewable_Push,40.38,109609.87849697637,38.12,1.66,0.6,44.3,13799.07404429596,0.0,2.4395882256416286,-1.56,2.884
2023-03-19,CAISO,Renewable_Push,35.14,101048.26430369346,32.0,1.8,1.34,45.0,18670.007951384323,0.0,1.58102386216569,0.23,2.884
2023-03-20,CAISO,Renewable_Push,42.33,109814.87167608237,38.73,2.59,1.01,46.1,23431.327580279438,0.3337174301423609,0.0,0.9,2.884
2023-03-21,CAISO,Renewable_Push,39.49,107789.6223846892,36.27,2.31,0.91,43.4,14544.586896930348,0.0,0.13017700310990676,1.0,2.884
2023-03-22,CAISO,Renewable_Push,39.4,112552.93032448286,36.07,1.87,1.46,44.4,15819.131263093956,0.0,1.1781264213928822,0.87,2.884
2023-03-23,CAISO,Renewable_Push,37.74,111843.75181278937,35.85,1.07,0.82,44.5,14025.391163048353,0.0,4.41077734931573,-0.62,2.884
2023-03-24,CAISO,Renewable_Push,38.01,104715.36475064736,34.18,1.96,1.87,44.4,11694.950233897944,0.0,2.793941153180672,1.35,2.884
2023-03-25,CAISO,Renewable_Push,38.49,120258.97184531766,36.27,1.53,0.7,44.0,14919.22207128063,0.0,1.754783341423753,0.11,2.884
2023-03-26,CAISO,Renewable_Push,38.96,114624.5717664917,36.02,1.51,1.42,43.4,15774.928842049736,0.0,0.8511568529545457,2.02,2.884
2023-03-27,CAISO,Renewable_Push,38.56,103812.66019489284,35.41,1.71,1.45,45.1,21417.522011129815,0.0,3.2658586030463965,1.33,2.884
2023-03-28,CAISO,Renewable_Push,37.49,107117.2397159809,35.08,1.46,0.96,44.0,17382.853257719817,0.0,2.287012337363688,-0.41,2.884
2023-03-29,CAISO,Renewable_Push,37.93,107120.90887487223,35.81,0.98,1.14,44.2,11159.902693438024,0.0,3.504766978140463,-0.52,2.884
2023-03-30,CAISO,Renewable_Push,40.21,105976.14176690178,37.41,1.73,1.07,43.9,25163.61576014765,0.0,3.050948774040446,1.09,2.884
2023-03-31,CAISO,Renewable_Push,34.96,100906.0456672645,32.39,1.17,1.41,44.8,26461.77805353305,0.0,3.134321556375596,-2.02,2.884
2023-04-01,CAISO,Renewable_Push,39.11,109063.74053523263,36.33,1.79,0.98,43.4,18232.827087904898,0.0,3.5057027975203106,2.81,3.312
2023-04-02,CAISO,Renewable_Push,36.6,103817.94396384753,33.73,2.24,0.63,44.0,23030.771473149744,0.0,3.97446617001399,0.01,3.312
2023-04-03,CAISO,Renewable_Push,38.32,101357.38329495832,34.84,1.64,1.84,43.4,15951.300429432446,0.0,2.61893807266134,0.28,3.312
2023-04-04,CAISO,Renewable_Push,36.92,102769.1081631823,34.28,1.32,1.31,45.1,16917.426027715006,0.0,4.486747717079368,-0.16,3.312
2023-04-05,CAISO,Renewable_Push,34.04,103476.26644737451,32.59,0.59,0.86,44.8,9600.427138208512,0.0,4.149712062025969,2.9,3.312
2023-04-06,CAISO,Renewable_Push,37.75,103163.27292444883,34.95,1.17,1.63,44.9,29557.331651151137,0.0,2.3971910357304154,-0.04,3.312
2023-04-07,CAISO,Renewable_Push,41.12,118878.59530404425,37.51,2.55,1.06,43.9,21505.87877915527,0.0,5.00335450577634,2.64,3.312
2023-04-08,CAISO,Renewable_Push,39.61,101844.64153224566,35.81,2.83,0.96,43.6,28845.324548575467,0.0,7.420802945734032,-0.2,3.312
2023-04-09,CAISO,Renewable_Push,39.63,106173.53645806613,36.25,2.28,1.1,43.5,8096.686463498005,0.0,5.974916410458675,1.66,3.312
2023-04-10,CAISO,Renewable_Push,36.34,109405.08509434796,33.59,1.94,0.81,45.4,11173.502886998269,0.0,5.695461322967322,0.36,3.312
2023-04-11,CAISO,Renewable_Push,40.91,119369.8546308476,37.88,1.82,1.21,45.1,24345.827547785942,0.0,5.283566154675686,0.17,3.312
2023-04-12,CAISO,Renewable_Push,36.46,110800.1345029695,32.49,2.66,1.31,45.1,10608.964104123845,0.0,7.715237083594218,-0.32,3.312
2023-04-13,CAISO,Renewable_Push,40.2,112460.24673160711,36.95,2.19,1.06,44.7,23684.634494194346,0.0,6.90522405145817,0.36,3.312
2023-04-14,CAISO,Renewable_Push,39.3,106524.94715827769,35.35,2.19,1.76,45.0,31869.054279421598,0.0,6.410862260817506,2.01,3.312
2023-04-15,CAISO,Renewable_Push,39.08,105095.58547484064,35.86,2.24,0.99,45.0,29513.39326063646,0.0,9.626641844586555,0.46,3.312
2023-04-16,CAISO,Renewable_Push,35.86,102381.22339125557,34.47,0.66,0.72,44.7,24591.01405791874,0.0,7.272044242950141,-0.31,3.312
2023-04-17,CAISO,Renewable_Push,38.5,109250.0667939571,35.6,1.81,1.09,43.7,29205.990340845077,0.0,7.944158386218135,-1.48,3.312
2023-04-18,CAISO,Renewable_Push,37.4,102755.57021051629,34.16,2.66,0.58,43.9,8057.827151436372,0.0,5.0681108317806505,0.02,3.312
2023-04-19,CAISO,Renewable_Push,34.41,97161.93318090317,31.56,1.91,0.94,44.4,14125.784652573542,0.0,9.612869312500397,0.55,3.312
2023-04-20,CAISO,Renewable_Push,37.87,108873.28330981375,35.43,0.85,1.59,44.8,24890.717971373364,0.0,5.564804949759427,1.07,3.312
2023-04-21,CAISO,Renewable_Push,38.71,105830.40922881286,35.85,1.56,1.3,44.6,25213.74761403754,0.0,2.222039034329164,0.31,3.312
2023-04-22,CAISO,Renewable_Push,39.62,117208.72974133275,35.04,3.13,1.46,44.2,17027.33443055345,0.0,7.225957788328337,0.41,3.312
2023-04-23,CAISO,Renewable_Push,38.4,102338.42550269674,34.76,2.63,1.02,45.2,12171.082323032473,0.0,9.515522229275003,2.41,3.312
2023-04-24,CAISO,Renewable_Push,37.24,105583.41195515795,33.37,2.77,1.09,44.8,30256.561517255126,0.0,5.789979945300917,-0.12,3.312
2023-04-25,CAISO,Renewable_Push,40.42,99308.37113859062,35.27,3.73,1.43,44.2,33124.42050671005,0.0,10.5380285536277,1.36,3.312
2023-04-26,CAISO,Renewable_Push,41.3,109895.4539197926,36.34,3.55,1.41,45.5,22210.98128432835,0.0,4.82312880051688,1.6,3.312
2023-04-27,CAISO,Renewable_Push,39.74,108836.6356198645,36.02,2.73,1.0,44.6,25535.996956552422,0.0,8.703530869724524,1.26,3.312
2023-04-28,CAISO,Renewable_Push,36.77,100188.48215931604,33.27,2.81,0.7,45.2,24704.7910269824,0.0,7.821265498121445,0.52,3.312
2023-04-29,CAISO,Renewable_Push,37.93,100744.78624839915,33.13,3.74,1.07,44.5,18500.590732869954,0.0,8.773411114065151,-0.23,3.312
2023-04-30,CAISO,Renewable_Push,39.0,107571.58614342661,36.36,1.43,1.21,45.0,27724.842300601176,0.0,8.253319142186264,-0.47,3.312
2023-05-01,CAISO,Renewable_Push,38.76,115494.30169866295,36.07,1.44,1.25,44.4,29370.744838851373,0.0,10.83734803582147,1.66,2.956
2023-05-02,CAISO,Renewable_Push,40.77,115713.67279948853,36.44,2.72,1.6,44.6,22295.84114491905,0.0,7.4817743778469,0.1,2.956
2023-05-03,CAISO,Renewable_Push,38.49,107165.2481141584,35.89,1.84,0.76,43.7,13380.8638782761,0.0,12.283389649030937,0.37,2.956
2023-05-04,CAISO,Renewable_Push,36.28,101364.1950464219,31.87,3.0,1.41,44.2,33097.0747375118,0.0,10.490948830867964,-1.72,2.956
2023-05-05,CAISO,Renewable_Push,39.82,111443.12686060509,34.45,3.99,1.38,45.1,25566.69741708847,0.0,8.074441571709002,1.26,2.956
2023-05-06,CAISO,Renewable_Push,37.69,108672.44255847023,35.33,1.16,1.2,44.9,11007.305302973833,0.0,7.831975352707143,-0.91,2.956
2023-05-07,CAISO,Renewable_Push,40.98,109626.73984903785,36.74,2.89,1.35,45.2,23775.852071807287,0.0,9.310514300594491,0.71,2.956
2023-05-08,CAISO,Renewable_Push,36.68,90977.03991372135,33.78,1.54,1.35,45.0,17317.40161187987,0.0,10.032948956668637,-0.47,2.956
2023-05-09,CAISO,Renewable_Push,40.1,116267.11710128482,37.85,0.9,1.36,44.7,23642.290319934804,0.0,10.434792260883263,0.51,2.956
2023-05-10,CAISO,Renewable_Push,39.66,107982.71573049399,35.61,3.35,0.71,44.3,6929.266921844095,0.0,10.875298943455842,-0.87,2.956
2023-05-11,CAISO,Renewable_Push,34.15,95368.19551647149,31.23,1.94,0.98,45.5,11978.943138467897,0.0,12.455556818378131,0.98,2.956
2023-05-12,CAISO,Renewable_Push,39.89,120157.81670178805,36.26,1.81,1.82,45.1,9143.704490868016,0.0,9.87305042935694,-0.55,2.956
2023-05-13,CAISO,Renewable_Push,35.65,103255.81759218259,32.48,1.6,1.57,44.2,30697.56496432376,0.0,12.406375425799812,0.59,2.956
2023-05-14,CAISO,Renewable_Push,40.91,111196.586776196,36.89,2.33,1.69,44.0,18950.178997617728,0.0,13.837812046876113,-0.79,2.956
2023-05-15,CAISO,Renewable_Push,37.89,107385.11649554562,33.56,3.32,1.01,45.3,21206.565246170634,0.0,14.475960129638494,2.1,2.956
2023-05-16,CAISO,Renewable_Push,40.35,114566.79626698773,36.11,3.28,0.95,43.7,15016.338735852367,0.0,10.749497797529994,-0.82,2.956
2023-05-17,CAISO,Renewable_Push,37.21,106063.778454174,33.73,1.67,1.81,45.1,24650.713394156097,0.0,11.768345010383381,0.76,2.956
2023-05-18,CAISO,Renewable_Push,38.71,104170.28449684674,35.21,2.13,1.37,45.1,18548.190933738013,0.0,10.860509741033198,-1.02,2.956
2023-05-19,CAISO,Renewable_Push,41.36,121121.52781258698,37.69,2.29,1.39,44.9,9021.101789819388,0.0,5.0252749317646845,1.76,2.956
2023-05-20,CAISO,Renewable_Push,37.93,111398.44743287514,35.39,1.46,1.08,45.4,18140.78771216148,0.0,11.87918103675047,-0.23,2.956
2023-05-21,CAISO,Renewable_Push,36.7,100655.47620857171,32.62,2.6,1.48,45.4,11088.29109330717,0.0,10.313815305717757,1.77,2.956
2023-05-22,CAISO,Renewable_Push,36.44,110863.85181023029,33.82,1.39,1.23,45.2,10997.08452067264,0.0,8.797663444784668,-0.85,2.956
2023-05-23,CAISO,Renewable_Push,41.08,111495.96011544309,36.4,3.22,1.46,44.0,22269.502054156208,0.0,11.29661116507403,0.55,2.956
2023-05-24,CAISO,Renewable_Push,39.35,110162.31484341477,35.61,2.47,1.27,44.8,20269.996959930966,0.0,14.93590159854692,1.62,2.956
2023-05-25,CAISO,Renewable_Push,40.9,122189.08601958748,37.95,2.47,0.49,45.0,11835.998813125167,0.0,10.726310566413016,0.31,2.956
2023-05-26,CAISO,Renewable_Push,38.4,98481.05482689028,34.08,2.99,1.32,45.5,21761.23567860271,0.0,11.448897404121965,1.11,2.956
